electricitytype,sector,codelist_province,year,population_n,area_km2,ratio_population_per_area,electicity_user_amount,house_usage,smallbusiness_usage,mediumbusiness_usage,largebusiness_usage,largebusiness_usage_code,other_usage,business_usage,total_usage,factory_amount,registered_capital,worker_amount,new_factory_amount,new_register_capital,new_worker_amount,all_factory_amount,all_registered_capital,all_worker_amount,average_monthly_income,average_monthly_expenditure,average_debt_per_household,number_of_household,mean_dry_bulb_temperature,mean_maximum_temperature,mean_minimum_temperature,mean_msl_pressure,mean_relative_humidity,mean_station_pressure,std_dry_bulb_temperature,std_maximum_temperature,std_minimum_temperature,std_msl_pressure,std_relative_humidity,std_station_pressure
0.00,2.00,12.00,2552.00,1059887.00,9598.00,110.00,406567.00,1401388865.00,412317668.00,503320692.00,867011262.00,1.00,187966189.00,1782649622.00,3372004676.00,2089.00,64963.26,78557.00,73.00,4711.42,1971.00,2162.00,69674.68,80528.00,34626.00,28731.00,240769.00,312.09,28.61,33.27,24.93,1009.40,73.06,1008.22,1.28,1.32,1.61,2.11,3.84,2.10
0.00,2.00,12.00,2553.00,1059887.00,9598.00,110.00,426165.00,1547995085.00,476016570.00,505872627.00,1002656618.00,1.00,203942759.00,1984545815.00,3736483659.00,2143.00,67866.61,79523.00,77.00,2988.07,2550.00,2220.00,70854.67,82073.00,34872.85,27838.80,249811.20,313.03,28.61,33.27,24.93,1009.40,73.06,1008.22,1.28,1.32,1.61,2.11,3.84,2.10
0.00,2.00,12.00,2554.00,1059887.00,9598.00,110.00,425811.00,1416165281.00,456480776.00,512588502.00,1023825151.00,1.00,203547023.00,1992894429.00,3612606733.00,2199.00,71179.92,80012.00,77.00,4133.31,1945.00,2276.00,75313.23,81957.00,35119.70,26946.60,258853.40,313.97,28.61,33.27,24.93,1009.40,73.06,1008.22,1.28,1.32,1.61,2.11,3.84,2.10
0.00,2.00,12.00,2555.00,1059887.00,9598.00,110.00,457923.00,1646381968.00,503604553.00,582422330.00,1156760210.00,1.00,221298861.00,2242787093.00,4110467922.00,2267.00,73402.76,81243.00,84.00,2777.69,1975.00,2351.00,76180.45,83218.00,32891.65,28879.33,259802.80,425.85,28.61,33.27,24.93,1009.40,73.06,1008.22,1.28,1.32,1.61,2.11,3.84,2.10
0.00,2.00,12.00,2556.00,1059887.00,9598.00,110.00,476390.00,1634776289.00,530305229.00,628039078.00,1175265720.00,1.00,153353163.00,2333610027.00,4121739479.00,2290.00,90491.08,81872.00,69.00,17318.68,1788.00,2359.00,107809.76,83660.00,30663.60,30812.06,260752.20,537.72,28.61,33.27,24.93,1009.40,73.06,1008.22,1.28,1.32,1.61,2.11,3.84,2.10
0.00,2.00,12.00,2557.00,1059887.00,9598.00,110.00,495766.00,1677052443.00,569030479.00,643805200.00,1208108186.00,1.00,183128324.00,2420943865.00,4281124632.00,2291.00,91949.88,81245.00,82.00,2882.60,2019.00,2373.00,94832.49,83264.00,33773.80,31096.53,269178.95,535.07,28.61,33.27,24.93,1009.40,73.06,1008.22,1.28,1.32,1.61,2.11,3.84,2.10
1.00,1.00,96.00,2549.00,1265387.00,622.00,2033.00,138412.00,143091068.00,29892016.00,25095892.00,12345529.00,1.00,42090761.00,67333437.00,252515266.00,442.00,2314.00,3792.00,26.00,52.00,107.00,468.00,2366.00,3899.00,11586.00,12162.00,57235.00,184.46,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2550.00,1265387.00,622.00,2033.00,142038.00,154461683.00,31852429.00,25357763.00,10633566.00,1.00,44882683.00,67843758.00,267188124.00,459.00,2331.00,3905.00,31.00,38.00,171.00,490.00,2369.00,4076.00,13148.00,13901.00,36368.00,189.48,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2551.00,1265387.00,622.00,2033.00,145446.00,157809165.00,34702688.00,22930222.00,11748294.00,1.00,47732437.00,69381204.00,274922806.00,459.00,2311.00,3827.00,17.00,205.00,95.00,476.00,2516.00,3922.00,12196.00,13293.50,31307.20,190.82,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2552.00,1265387.00,622.00,2033.00,149622.00,160879628.00,38480572.00,23902310.00,11779071.00,1.00,54268243.00,74161953.00,289309824.00,464.00,2381.00,4209.00,13.00,94.00,406.00,477.00,2475.00,4615.00,11244.00,12686.00,26246.40,192.16,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2553.00,1265387.00,622.00,2033.00,154489.00,173967291.00,41149457.00,27834701.00,12262929.00,1.00,56499170.00,81247087.00,311713548.00,476.00,2741.00,4284.00,23.00,415.00,143.00,499.00,3156.00,4427.00,14039.20,13206.90,33594.45,193.47,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2554.00,1265387.00,622.00,2033.00,159649.00,181593101.00,42249644.00,28799793.00,15851022.00,1.00,59741748.00,86900459.00,328235308.00,497.00,2826.00,4322.00,30.00,129.00,153.00,527.00,2955.00,4475.00,16834.40,13727.80,40942.50,194.77,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2555.00,1265387.00,622.00,2033.00,164406.00,189495221.00,48170800.00,37479710.00,18896010.00,1.00,48737417.00,104546520.00,342779158.00,488.00,2788.00,4251.00,9.00,9.00,41.00,497.00,2797.00,4292.00,16803.60,12856.88,42958.30,181.86,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2556.00,1265387.00,622.00,2033.00,168897.00,193096571.00,62145656.00,56391408.00,23281314.00,1.00,14612829.00,141818378.00,349527778.00,484.00,2814.00,3864.00,17.00,122.00,103.00,501.00,2936.00,3967.00,16772.80,11985.95,44974.10,168.95,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,1.00,96.00,2557.00,1265387.00,622.00,2033.00,173512.00,194542346.00,66031756.00,55306812.00,29393059.00,1.00,13801582.00,150731627.00,359075555.00,491.00,3019.00,4137.00,18.00,238.00,340.00,509.00,3257.00,4477.00,18331.20,12851.68,42770.50,166.97,27.13,31.80,23.54,1009.85,81.85,1009.25,0.76,1.40,0.40,1.11,2.02,1.10
1.00,4.00,31.00,2549.00,478227.00,11472.00,42.00,310348.00,271797059.00,80111282.00,78796935.00,28296761.00,1.00,47651453.00,187204978.00,506653490.00,1523.00,5703.04,14294.00,49.00,1935.49,916.00,1572.00,7638.53,15210.00,9698.00,12228.00,100336.00,461.88,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2550.00,478227.00,11472.00,42.00,317698.00,291512258.00,86625550.00,90248523.00,27518384.00,1.00,54189779.00,204392457.00,550094494.00,1536.00,5993.95,14229.00,31.00,267.31,973.00,1567.00,6261.26,15202.00,10263.00,13628.50,83032.00,450.77,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2551.00,478227.00,11472.00,42.00,324519.00,297948923.00,90703330.00,99451608.00,31389972.00,1.00,54170049.00,221544910.00,573663882.00,1551.00,6941.13,14204.00,37.00,1029.11,1401.00,1588.00,7970.24,15605.00,11998.50,13283.75,100487.60,451.82,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2552.00,478227.00,11472.00,42.00,333627.00,321129525.00,97681080.00,113796352.00,30159333.00,1.00,60298171.00,241636765.00,623064461.00,1567.00,7003.13,15164.00,22.00,97.32,233.00,1589.00,7100.44,15397.00,13734.00,12939.00,117943.20,452.88,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2553.00,478227.00,11472.00,42.00,343298.00,346874549.00,113991928.00,132913643.00,31932716.00,1.00,69013741.00,278838287.00,694726577.00,1591.00,8749.51,15722.00,35.00,1349.40,769.00,1626.00,10098.91,16491.00,15524.90,13640.95,139919.05,455.83,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2554.00,478227.00,11472.00,42.00,352326.00,357294501.00,114466038.00,136731903.00,44477864.00,1.00,68402709.00,295675805.00,721373015.00,1610.00,9377.62,16738.00,29.00,755.78,1090.00,1639.00,10133.40,17828.00,17315.80,14342.90,161894.90,458.79,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2555.00,478227.00,11472.00,42.00,363818.00,393295412.00,130111788.00,142268680.00,78554988.00,1.00,60922343.00,350935456.00,805153211.00,1642.00,10822.50,15522.00,48.00,1399.83,1414.00,1690.00,12222.33,16936.00,16470.10,14147.31,139854.65,403.63,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2556.00,478227.00,11472.00,42.00,374368.00,410269218.00,149193102.00,171544547.00,86346075.00,1.00,19123861.00,407083724.00,836476803.00,1665.00,14669.89,16022.00,31.00,3799.04,961.00,1696.00,18468.93,16983.00,15624.40,13951.72,117814.40,348.48,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,4.00,31.00,2557.00,478227.00,11472.00,42.00,383824.00,430953666.00,157139780.00,183103273.00,92579444.00,1.00,22714367.00,432822497.00,886490530.00,1665.00,20093.34,15366.00,19.00,5483.29,226.00,1684.00,25576.62,15592.00,17052.00,15019.11,138790.25,350.69,26.93,32.94,22.17,1009.54,74.09,990.30,1.90,1.98,2.53,2.70,6.98,2.12
1.00,2.00,13.00,2549.00,424091.00,4305.00,99.00,308296.00,808838609.00,296685128.00,814845174.00,4073067392.00,1.00,238834262.00,5184597694.00,6232270565.00,2563.00,179630.57,217927.00,272.00,13770.80,20419.00,2835.00,193401.38,238346.00,25143.00,23118.00,193153.00,240.66,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2550.00,424091.00,4305.00,99.00,327057.00,886971734.00,320554045.00,942993722.00,4247592812.00,1.00,265088273.00,5511140579.00,6663200586.00,2695.00,183890.26,221564.00,218.00,7226.26,7287.00,2913.00,191116.52,228851.00,26107.00,18993.20,152187.00,248.13,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2551.00,424091.00,4305.00,99.00,338726.00,927505394.00,331221439.00,948436804.00,4241367729.00,1.00,276793875.00,5521025972.00,6725325241.00,2823.00,219406.89,223210.00,206.00,6493.96,9536.00,3029.00,225900.85,232746.00,26396.50,24831.10,186474.10,249.09,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2552.00,424091.00,4305.00,99.00,357865.00,982486002.00,335151433.00,802627675.00,4065487959.00,1.00,295967178.00,5203267067.00,6481720247.00,2875.00,218024.98,222271.00,115.00,4443.18,4929.00,2990.00,222468.16,227200.00,26686.00,30669.00,220761.20,250.06,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2553.00,424091.00,4305.00,99.00,379789.00,1097013835.00,374090174.00,902847284.00,4591257715.00,1.00,327104405.00,5868195173.00,7292313413.00,2976.00,198610.60,228012.00,175.00,7779.36,4798.00,3151.00,206389.97,232810.00,24150.75,30091.50,183027.10,251.13,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2554.00,424091.00,4305.00,99.00,390545.00,1001367188.00,357819397.00,819897231.00,4106646327.00,1.00,305244546.00,5284362955.00,6590974689.00,3116.00,216066.79,234767.00,163.00,16935.03,8168.00,3279.00,233001.82,242935.00,21615.50,29514.00,145293.00,252.20,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2555.00,424091.00,4305.00,99.00,410790.00,1147944422.00,405776347.00,915240304.00,3564607959.00,1.00,316876489.00,4885624610.00,6350445521.00,3231.00,205694.53,236849.00,172.00,6078.49,6969.00,3403.00,211773.02,243818.00,27538.40,29855.54,266125.20,330.49,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2556.00,424091.00,4305.00,99.00,426870.00,1215867140.00,447479875.00,1037760547.00,3917166783.00,1.00,225617754.00,5402407205.00,6843892099.00,3303.00,227281.48,238226.00,134.00,24938.93,9257.00,3437.00,252220.41,247483.00,33461.30,30197.07,386957.40,408.77,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,13.00,2557.00,424091.00,4305.00,99.00,441558.00,1269302827.00,455527627.00,1092892119.00,3946211101.00,1.00,230119295.00,5494630847.00,6994052969.00,3534.00,238441.15,234633.00,344.00,29366.10,10131.00,3878.00,267807.25,244764.00,37259.10,29983.54,304352.80,453.32,28.73,33.93,24.46,1009.10,73.75,1008.30,1.09,1.26,1.53,2.05,4.64,2.04
1.00,2.00,77.00,2549.00,1595747.00,10323.00,155.00,144238.00,245769987.00,63843129.00,145856851.00,519525518.00,1.00,115962142.00,729225498.00,1090957627.00,583.00,34359.13,24275.00,43.00,957.39,1382.00,626.00,35316.52,25657.00,16238.00,16161.00,128589.00,144.56,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2550.00,1595747.00,10323.00,155.00,150948.00,263949338.00,78897946.00,163886642.00,459875003.00,1.00,131382386.00,702659591.00,1097991315.00,610.00,34564.19,24518.00,35.00,366.73,307.00,645.00,34930.91,24825.00,17932.00,17236.20,140536.00,146.31,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2551.00,1595747.00,10323.00,155.00,157827.00,268814519.00,98075987.00,179786780.00,437619198.00,1.00,149507455.00,715481965.00,1133803939.00,607.00,33257.04,23185.00,23.00,371.65,165.00,630.00,33628.69,23350.00,17433.00,19344.10,157178.70,146.72,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2552.00,1595747.00,10323.00,155.00,166001.00,284564687.00,108787223.00,181111280.00,503248812.00,1.00,158747021.00,793147315.00,1236459023.00,618.00,33662.98,21882.00,27.00,565.94,304.00,645.00,34228.92,22186.00,16934.00,21452.00,173821.40,147.13,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2553.00,1595747.00,10323.00,155.00,173683.00,314883063.00,116652263.00,214296169.00,582598891.00,1.00,174016235.00,913547323.00,1402446621.00,625.00,33923.95,21360.00,28.00,1229.51,350.00,653.00,35153.46,21710.00,17205.50,21922.50,166824.90,147.52,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2554.00,1595747.00,10323.00,155.00,181566.00,326888981.00,117608851.00,237148228.00,526696353.00,1.00,174468614.00,881453432.00,1382811027.00,635.00,34725.63,21782.00,24.00,871.62,386.00,659.00,35597.26,22168.00,17477.00,22393.00,159828.40,147.90,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2555.00,1595747.00,10323.00,155.00,188624.00,358356715.00,124826142.00,254163866.00,626131794.00,1.00,172230387.00,1005121802.00,1535708904.00,639.00,35812.36,22266.00,19.00,747.81,475.00,658.00,36560.17,22741.00,22968.10,24153.81,191023.65,149.32,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2556.00,1595747.00,10323.00,155.00,196003.00,371742667.00,135665841.00,257661140.00,604339296.00,1.00,139828143.00,997666277.00,1509237087.00,655.00,36591.76,22138.00,29.00,1141.80,381.00,684.00,37733.56,22519.00,28459.20,25914.62,222218.90,150.73,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,77.00,2557.00,1595747.00,10323.00,155.00,204451.00,390946185.00,138314352.00,266942774.00,533129303.00,1.00,144801375.00,938386429.00,1474133989.00,670.00,37308.84,21825.00,33.00,950.44,406.00,703.00,38259.28,22231.00,25990.90,23591.16,195296.35,151.35,27.33,32.42,23.52,1009.38,75.92,1004.79,1.19,1.35,1.52,1.89,3.38,1.87
1.00,2.00,25.00,2549.00,1163604.00,1526.00,763.00,120578.00,181236621.00,63452491.00,202335042.00,644109279.00,1.00,44008683.00,909896812.00,1135142116.00,823.00,78178.71,71365.00,51.00,2537.76,4891.00,874.00,80716.46,76256.00,16031.00,18565.00,96975.00,130.98,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2550.00,1163604.00,1526.00,763.00,124945.00,196026311.00,69604029.00,227937675.00,541388108.00,1.00,50081761.00,838929812.00,1085037884.00,876.00,81714.76,73063.00,75.00,3793.26,3401.00,951.00,85508.02,76464.00,18263.00,22883.20,120822.00,135.97,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2551.00,1163604.00,1526.00,763.00,129269.00,200983249.00,71022442.00,231507021.00,625668028.00,1.00,52927987.00,928197491.00,1182108727.00,911.00,89798.76,80268.00,62.00,7389.15,3420.00,973.00,97187.91,83688.00,20405.50,21308.60,148250.30,136.52,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2552.00,1163604.00,1526.00,763.00,132789.00,212270327.00,71664165.00,184231048.00,706888646.00,1.00,58357301.00,962783859.00,1233411487.00,893.00,195280.52,78874.00,34.00,4433.53,2101.00,927.00,199714.05,80975.00,22548.00,19734.00,175678.60,137.07,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2553.00,1163604.00,1526.00,763.00,138814.00,234499233.00,78924959.00,213205260.00,852886057.00,1.00,66281566.00,1145016276.00,1445797075.00,750.00,196650.29,76144.00,36.00,4187.93,1438.00,786.00,200838.22,77582.00,23943.05,19024.35,151590.85,137.63,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2554.00,1163604.00,1526.00,763.00,142937.00,232204943.00,82634579.00,217156655.00,1006582830.00,1.00,65309008.00,1306374064.00,1603888015.00,765.00,204019.25,76102.00,41.00,8497.52,1447.00,806.00,212516.77,77549.00,25338.10,18314.70,127503.10,138.20,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2555.00,1163604.00,1526.00,763.00,147527.00,254036017.00,95817744.00,242282990.00,1247323626.00,1.00,63510451.00,1585424360.00,1902970828.00,809.00,213158.26,78619.00,44.00,9261.37,5294.00,853.00,222419.63,83913.00,23188.50,19552.13,119011.10,160.24,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2556.00,1163604.00,1526.00,763.00,151579.00,266050351.00,108453686.00,264294002.00,1320594635.00,1.00,38829567.00,1693342323.00,1998222241.00,841.00,245717.02,83051.00,68.00,35778.13,7440.00,909.00,281495.14,90491.00,21038.90,20789.55,110519.10,182.28,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,2.00,25.00,2557.00,1163604.00,1526.00,763.00,156514.00,278563465.00,116925531.00,282643447.00,1300443747.00,1.00,45693878.00,1700012725.00,2024270068.00,885.00,254980.94,82355.00,52.00,13669.43,1989.00,937.00,268650.36,84344.00,22602.25,20892.03,135975.95,186.34,28.04,33.82,23.58,1009.41,75.27,1008.18,1.11,1.55,1.73,2.10,6.94,2.05
1.00,1.00,94.00,2549.00,554116.00,6368.00,87.00,130058.00,134078597.00,35482339.00,68457904.00,96923163.00,1.00,29608163.00,200863406.00,364550166.00,886.00,3019.00,8362.00,15.00,603.00,384.00,901.00,3622.00,8746.00,12547.00,11928.00,82046.00,162.32,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2550.00,554116.00,6368.00,87.00,133134.00,142934740.00,37891457.00,67762108.00,100829097.00,1.00,33025310.00,206482662.00,382442712.00,885.00,3198.00,9274.00,5.00,199.00,79.00,890.00,3397.00,9353.00,11840.00,14011.70,80120.00,168.88,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2551.00,554116.00,6368.00,87.00,136389.00,147306588.00,39337954.00,60600305.00,100031775.00,1.00,35946249.00,199970034.00,383222871.00,883.00,3206.00,9274.00,5.00,34.00,57.00,888.00,3240.00,9331.00,12675.50,14065.35,81245.15,169.98,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2552.00,554116.00,6368.00,87.00,140215.00,152661567.00,40725689.00,62330483.00,98252468.00,1.00,42174480.00,201308640.00,396144687.00,874.00,3182.00,8784.00,10.00,43.00,116.00,884.00,3225.00,8900.00,13511.00,14119.00,82370.30,171.09,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2553.00,554116.00,6368.00,87.00,144736.00,163214813.00,42091736.00,68339469.00,104372749.00,1.00,43971735.00,214803954.00,421990502.00,850.00,3437.00,8924.00,14.00,312.00,373.00,864.00,3749.00,9297.00,14816.25,15393.55,83073.40,172.19,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2554.00,554116.00,6368.00,87.00,149214.00,170160907.00,44487979.00,67111671.00,109565042.00,1.00,50196288.00,221164692.00,441521887.00,861.00,3840.00,9438.00,14.00,66.00,152.00,875.00,3906.00,9590.00,16121.50,16668.10,83776.50,173.29,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2555.00,554116.00,6368.00,87.00,154549.00,177876123.00,51256232.00,73091537.00,123931642.00,1.00,39351108.00,248279411.00,465506642.00,871.00,3950.00,9481.00,13.00,188.00,123.00,884.00,4138.00,9604.00,18160.30,15738.72,96439.50,163.13,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2556.00,554116.00,6368.00,87.00,159439.00,181368553.00,65055922.00,76582670.00,121986114.00,1.00,8211528.00,263624706.00,453204787.00,879.00,4219.00,9567.00,8.00,268.00,86.00,887.00,4487.00,9653.00,20199.10,14809.34,109102.50,152.97,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,1.00,94.00,2557.00,554116.00,6368.00,87.00,163114.00,182496965.00,68754247.00,77181905.00,124493213.00,1.00,7953821.00,270429365.00,460880151.00,888.00,5220.00,9664.00,10.00,1010.00,110.00,898.00,6230.00,9774.00,18856.05,15075.22,125321.30,155.47,27.12,32.24,23.33,1009.55,81.07,1008.50,0.78,1.38,0.64,1.04,2.50,1.20
1.00,2.00,14.00,2549.00,494680.00,4762.00,104.00,197679.00,399509023.00,159284121.00,682739015.00,2970062580.00,1.00,127698047.00,3812085716.00,4339292786.00,1605.00,290522.87,168065.00,117.00,15179.59,5531.00,1722.00,305702.46,173596.00,19676.00,18789.00,53222.00,227.63,28.04,33.80,23.15,1008.88,75.56,1007.77,1.28,1.24,1.77,2.16,5.38,2.15
1.00,2.00,14.00,2550.00,494680.00,4762.00,104.00,205582.00,426226472.00,172634311.00,815330777.00,3178987310.00,1.00,139332556.00,4166952398.00,4732511426.00,1700.00,282609.91,175635.00,122.00,13586.50,7573.00,1822.00,296196.41,183208.00,21676.00,17534.30,54762.00,225.71,28.04,33.80,23.15,1008.88,75.56,1007.77,1.28,1.24,1.77,2.16,5.38,2.15
1.00,2.00,14.00,2551.00,494680.00,4762.00,104.00,211875.00,444686702.00,183955790.00,883753978.00,3187122452.00,1.00,152312183.00,4254832220.00,4851831105.00,1829.00,292328.85,184610.00,134.00,13558.84,8680.00,1963.00,305887.69,193290.00,23748.00,21375.15,109093.25,226.06,28.04,33.80,23.15,1008.88,75.56,1007.77,1.28,1.24,1.77,2.16,5.38,2.15
1.00,2.00,14.00,2552.00,494680.00,4762.00,104.00,219026.00,460135235.00,182831800.00,528307686.00,3185016158.00,1.00,147254816.00,3896155644.00,4503545695.00,1932.00,293276.59,184565.00,97.00,13895.43,7286.00,2029.00,307172.02,191851.00,25820.00,25216.00,163424.50,226.40,28.04,33.80,23.15,1008.88,75.56,1007.77,1.28,1.24,1.77,2.16,5.38,2.15
1.00,2.00,14.00,2553.00,494680.00,4762.00,104.00,227907.00,507274049.00,205302843.00,608340956.00,3740475864.00,1.00,160394601.00,4554119663.00,5221788313.00,2012.00,301209.73,197799.00,82.00,10755.33,4394.00,2094.00,311965.06,202193.00,24060.85,22854.85,122516.95,226.79,28.04,33.80,23.15,1008.88,75.56,1007.77,1.28,1.24,1.77,2.16,5.38,2.15
1.00,2.00,14.00,2554.00,494680.00,4762.00,104.00,234143.00,477415431.00,195318756.00,521601418.00,3341005486.00,1.00,155809986.00,4057925660.00,4691151077.00,2165.00,322648.34,204430.00,147.00,11826.75,3926.00,2312.00,334475.09,208356.00,22301.70,20493.70,81609.40,227.18,28.04,33.80,23.15,1008.88,75.56,1007.77,1.28,1.24,1.77,2.16,5.38,2.15
